work_0,idle0,heavy_0,work_1,idle1,heavy_1,work_2,idle2,heavy_2,work_3,idle3,heavy_3,chunktime, total_idle, total_heavy
0.0014604,0.00014350004,750,0.0014138,0.00019009993,754,0.0014537,0.00015019998,770,0.0014488,0.00015510002,393,0.0016039,0.0006389,2667
0.0014747,0.0001994,750,0.0014298,0.0002443001,730,0.0014676,0.00020650006,790,0.0014616,0.0002125001,397,0.0016741,0.0008627003,2667
0.0014607,0.00014840008,761,0.0014131,0.00019599998,741,0.0014534,0.00015570002,772,0.0014474,0.00016170007,393,0.0016091,0.00066180015,2667
0.0014598,6.30999e-05,748,0.001413,0.000109899906,753,0.0014535,6.939995e-05,764,0.0014464,7.65e-05,402,0.0015229,0.00031889975,2667
0.0014656,0.00014440005,744,0.0014127,0.00019729999,746,0.001458,0.000152,785,0.0014513,0.00015870004,392,0.00161,0.0006524001,2667
0.001516,0.00014399993,750,0.0014466,0.0002134,744,0.0015085,0.00015149999,785,0.0015022,0.00015779992,388,0.00166,0.00066669984,2667
0.0015148,0.00014380005,734,0.0014699,0.00018870004,779,0.0015077,0.0001509001,758,0.0015015,0.00015710003,396,0.0016586,0.0006405002,2667
0.0015404,0.00015480001,734,0.0014944,0.00020080002,761,0.0015333,0.00016189995,766,0.0015279,0.0001673,406,0.0016952,0.0006848,2667
0.0016175,0.000152,756,0.0015685,0.00020100002,746,0.0016092,0.00016029994,742,0.0015979,0.00017160003,423,0.0017695,0.0006849,2667
0.0016377,0.0001522,759,0.0015894,0.00020050001,771,0.0016297,0.00016020006,743,0.001623,0.00016689999,394,0.0017899,0.00067980005,2667
0.0015384,3.1600008e-05,762,0.0014908,7.920002e-05,562,0.0015309,3.909995e-05,725,0.0015247,4.5299996e-05,618,0.00157,0.00019519997,2667
0.0016493,2.6099966e-05,746,0.0016007,7.469999e-05,766,0.0016408,3.4599914e-05,749,0.0015815,9.38999e-05,406,0.0016754,0.00022929977,2667
0.0016015,0.000113000046,771,0.0015434,0.00017110002,766,0.0015956,0.000118899974,724,0.0015399,0.00017460005,406,0.0017145,0.0005776001,2667
0.0015754,0.00011399994,775,0.0015265,0.00016289996,735,0.0015683,0.00012109999,756,0.001562,0.00012739992,401,0.0016894,0.0005253998,2667
0.0015357,0.000112499925,748,0.0014851,0.00016309996,775,0.0015276,0.00012059999,748,0.0015213,0.00012690003,396,0.0016482,0.0005230999,2667
0.0015307,0.00011869997,755,0.0014847,0.00016469997,764,0.0015239,0.00012550002,762,0.0015192,0.00013019994,386,0.0016494,0.0005390999,2667
0.0015061,0.00011770008,741,0.0014602,0.00016360008,793,0.0014995,0.00012430002,750,0.0014928,0.00013100007,383,0.0016238,0.00053660024,2667
0.0015084,0.000117000076,760,0.0014493,0.00017610006,733,0.0015014,0.00012400001,785,0.0014957,0.00012970006,389,0.0016254,0.0005468002,2667
0.0014935,0.00011380005,753,0.0014473,0.00016000005,770,0.0014865,0.00012079999,757,0.0014807,0.00012660003,387,0.0016073,0.0005212001,2667
0.0014641,9.430002e-05,762,0.0014189,0.00013950001,745,0.0014576,0.00010079995,766,0.001452,0.000106399995,394,0.0015584,0.00044099998,2667
0.0014277,0.00014289992,766,0.0013805,0.00019009993,752,0.0014195,0.00015109999,765,0.0014133,0.00015729992,384,0.0015706,0.00064139976,2667
0.0014204,0.0001532,765,0.0013729,0.00020070001,743,0.001413,0.00016059994,770,0.0014075,0.00016609998,389,0.0015736,0.00068059994,2667
0.0013908,0.00014959997,747,0.0013434,0.00019699999,766,0.0013845,0.00015590002,784,0.0013781,0.00016229996,370,0.0015404,0.00066479994,2667
0.0013906,0.00015400001,732,0.0013343,0.00021029997,791,0.0013841,0.00016050006,793,0.0013792,0.00016539998,351,0.0015446,0.0006902,2667
0.0013996,0.00016160007,758,0.0013464,0.0002148,772,0.001393,0.0001682,771,0.0013873,0.00017390004,366,0.0015612,0.0007185001,2667
0.0013543,0.00014480005,728,0.0013059,0.00019319996,782,0.0013474,0.00015169999,781,0.0013414,0.00015770004,376,0.0014991,0.00064740004,2667
0.001353,0.00014529994,749,0.0013028,0.00019549998,753,0.0013467,0.00015159999,799,0.0013407,0.00015760004,366,0.0014983,0.00064999994,2667
0.0013541,0.00014450005,782,0.0013019,0.00019669998,730,0.0013484,0.00015019998,762,0.0013419,0.00015670003,393,0.0014986,0.00064810005,2667
0.0013515,0.00014909997,725,0.0013027,0.0001979,765,0.0013448,0.00015580002,804,0.0013392,0.00016140006,373,0.0015006,0.00066420005,2667
0.0013462,0.0001524,738,0.001299,0.0001996,792,0.0013403,0.00015830004,756,0.0013339,0.00016469997,381,0.0014986,0.000675,2667
0.0013543,6.0799997e-05,740,0.0013045,0.00011059991,770,0.0013479,6.719993e-05,788,0.0013432,7.1899965e-05,369,0.0014151,0.0003104998,2667
0.0013533,0.00011500006,761,0.001297,0.00017130002,736,0.0013472,0.00012109999,786,0.0012581,0.00021019997,384,0.0014683,0.00061760005,2667
0.001355,5.6000077e-05,765,0.0012997,0.00011130003,737,0.0013489,6.210001e-05,770,0.001264,0.00014700007,395,0.001411,0.0003764002,2667
0.0013605,0.00012350001,777,0.0012944,0.00018960005,757,0.0013545,0.00012950005,757,0.0012556,0.0002284,376,0.001484,0.0006710001,2667
0.001355,5.8400095e-05,783,0.0012987,0.00011470006,741,0.0013489,6.4500025e-05,764,0.0012587,0.00015470001,379,0.0014134,0.0003923002,2667
0.0013538,0.000114300055,774,0.0012933,0.00017480005,770,0.0013469,0.00012119999,736,0.0012512,0.00021690002,387,0.0014681,0.0006272001,2667
0.0013556,5.4300064e-05,770,0.0012952,0.00011470006,734,0.0013498,6.0099992e-05,776,0.0012555,0.00015440001,387,0.0014099,0.00038350013,2667
0.0013604,0.00010860001,773,0.0012982,0.00017080002,748,0.001355,0.00011400005,753,0.001258,0.00021099998,393,0.001469,0.00060440006,2667
0.0013592,5.589996e-05,746,0.0013132,0.00010189996,768,0.0013525,6.2599895e-05,787,0.0012674,0.00014769996,366,0.0014151,0.00036809978,2667
0.0013607,0.000114400056,767,0.0012932,0.0001819001,736,0.0013541,0.00012100011,794,0.0012823,0.00019280007,370,0.0014751,0.00061010034,2667
0.0013572,5.0700037e-05,768,0.0013094,9.850005e-05,755,0.0013503,5.7599973e-05,770,0.0012601,0.00014779996,374,0.0014079,0.00035460002,2667
0.0014329,0.00013070006,758,0.0013985,0.00016509998,418,0.0014184,0.00014520006,752,0.0014249,0.00013870001,739,0.0015636,0.0005797001,2667
0.0014695,5.8899983e-05,755,0.0014186,0.00010980002,750,0.0014614,6.7000045e-05,785,0.0013721,0.00015630003,377,0.0015284,0.00039200007,2667
0.0014387,0.000117699965,771,0.0013737,0.0001827,749,0.0014323,0.00012410001,776,0.0013615,0.00019489997,371,0.0015564,0.00061939994,2667
0.0014727,6.16e-05,769,0.0014254,0.000108900014,750,0.0014658,6.8500056e-05,774,0.0013804,0.00015390001,374,0.0015343,0.00039290008,2667
0.0014332,0.00012720004,778,0.0013583,0.00020210003,724,0.0014262,0.00013419997,767,0.0013464,0.000214,398,0.0015604,0.00067750004,2667
0.0014447,0.0001250999,748,0.0013929,0.00017689995,789,0.0014388,0.00013099995,758,0.0013502,0.00021959993,372,0.0015698,0.00065259973,2667
0.0015145,7.249997e-05,732,0.0014655,0.000121499994,790,0.0015072,7.9800026e-05,792,0.0014205,0.00016649999,353,0.001587,0.00044029998,2667
0.0015098,0.00010870001,748,0.0014621,0.00015640003,776,0.0015036,0.00011489994,755,0.0014098,0.00020869996,388,0.0016185,0.00058869994,2667
0.0014736,6.14e-05,780,0.0014257,0.00010930002,757,0.0014675,6.750005e-05,753,0.0013781,0.00015690003,377,0.001535,0.0003951001,2667
0.0014788,3.3700024e-05,746,0.0014086,0.000103899976,771,0.0014725,3.9999955e-05,760,0.0013949,0.000117599964,390,0.0015125,0.00029519992,2667
0.0014756,5.6800083e-05,748,0.0014159,0.00011650007,767,0.0014678,6.4600026e-05,774,0.0013762,0.00015620003,378,0.0015324,0.0003941002,2667
0.0014617,3.4000026e-05,762,0.0014097,8.5999956e-05,745,0.0014553,4.039996e-05,761,0.0013949,0.00010079995,399,0.0014957,0.0002611999,2667
0.001468,5.220005e-05,755,0.0014185,0.000101700076,770,0.0014615,5.8700098e-05,754,0.0013823,0.0001379,388,0.0015202,0.00035050022,2667
0.0014911,5.220005e-05,765,0.0013788,0.00016449997,720,0.0014845,5.8799982e-05,803,0.0013701,0.00017320004,379,0.0015433,0.00044870004,2667
0.0014663,3.3800025e-05,768,0.001417,8.310005e-05,782,0.0014611,3.9000064e-05,736,0.0013999,0.000100200064,381,0.0015001,0.0002561002,2667
0.0014649,5.4100063e-05,741,0.0014115,0.000107500004,791,0.0014585,6.0499995e-05,763,0.0014024,0.00011660007,372,0.001519,0.00033870013,2667
0.0014312,2.4200068e-05,778,0.0013744,8.1000035e-05,735,0.0014264,2.8999988e-05,774,0.0013334,0.000122,380,0.0014554,0.0002562001,2667
0.0014211,4.870002e-05,742,0.0013682,0.00010159996,760,0.0014161,5.370006e-05,769,0.0013657,0.00010409998,396,0.0014698,0.00030810002,2667
0.0014353,7.409998e-05,785,0.0013769,0.00013249996,748,0.0014291,8.029991e-05,760,0.0013333,0.00017609994,374,0.0015094,0.0004629998,2667
0.0014146,0.0002280001,341,0.0014872,0.00015540002,772,0.0014722,0.00017040002,814,0.0014266,0.00021600001,740,0.0016426,0.00076980016,2667
0.0014248,8.549995e-05,768,0.0013765,0.00013379997,768,0.0014183,9.2e-05,749,0.0013256,0.00018470001,382,0.0015103,0.00049599994,2667
0.0014302,0.0001538,753,0.001379,0.00020499993,753,0.0014235,0.00016049994,768,0.0013324,0.00025159994,393,0.001584,0.0007708998,2667
0.0016868,6.0399994e-05,941,0.0016244,0.0001228,535,0.0016226,0.00012460002,657,0.0016174,0.00012980006,534,0.0017472,0.00043760007,2667
0.0014525,7.890002e-05,808,0.0013819,0.00014949997,797,0.0013685,0.00016290008,384,0.0013011,0.00023030001,678,0.0015314,0.0006216001,2667
0.0014277,0.0001219,760,0.0013778,0.00017180003,749,0.0014209,0.00012870005,762,0.0013296,0.00022000005,396,0.0015496,0.0006424001,2667
0.0014248,5.3599942e-05,759,0.0013791,9.929994e-05,764,0.0014187,5.969999e-05,754,0.0013301,0.00014829997,390,0.0014784,0.00036089984,2667
0.0014106,0.000109100016,741,0.0013449,0.00017480005,756,0.0014048,0.00011490006,788,0.0013294,0.00019030005,382,0.0015197,0.0005891002,2667
0.0014389,0.000118999975,762,0.0013937,0.00016419997,766,0.0013491,0.00020879996,382,0.0014093,0.00014859997,757,0.0015579,0.0006405999,2667
0.0013952,0.00015410001,761,0.0013501,0.0001992,760,0.0013883,0.00016100006,781,0.0012971,0.00025220006,365,0.0015493,0.00076650013,2667
0.0012698,6.270001e-05,698,0.0012633,6.920006e-05,652,0.0012147,0.000117799966,670,0.0012603,7.219997e-05,647,0.0013325,0.0003219,2667
0.0014681,0.00015610002,803,0.001421,0.00020320003,786,0.0014607,0.00016350008,794,0.0013926,0.00023160002,284,0.0016242,0.00075440016,2667
0.001424,0.00014719996,779,0.0013735,0.00019769999,735,0.0014166,0.00015460001,770,0.0013431,0.00022809999,383,0.0015712,0.00072759995,2667
0.001424,0.00014979998,772,0.0013751,0.0001987,743,0.001418,0.00015580002,762,0.0013604,0.0002134,390,0.0015738,0.0007177,2667
0.0014201,0.0001525,733,0.0013725,0.00020010001,789,0.001413,0.00015959993,741,0.0013546,0.00021800003,404,0.0015726,0.0007302,2667
0.0014234,0.00015019998,766,0.0013723,0.00020130002,773,0.0014161,0.00015750004,753,0.0013458,0.00022779999,375,0.0015736,0.0007368,2667
0.0014238,0.00015059998,756,0.0013702,0.00020420004,774,0.0014161,0.00015830004,745,0.0013583,0.00021610002,392,0.0015744,0.0007292001,2667
0.0014682,0.00014879997,762,0.00142,0.00019699999,743,0.001461,0.00015600002,781,0.0013552,0.0002618,381,0.001617,0.0007636,2667
0.0014716,0.00014619995,762,0.0014241,0.00019369996,749,0.0014644,0.0001534,802,0.0013853,0.00023250002,354,0.0016178,0.00072579994,2667
0.0014665,0.00014829997,759,0.0014001,0.0002147,761,0.0014593,0.0001554999,777,0.0013877,0.00022709998,370,0.0016148,0.00074559986,2667
0.0013492,0.00014939997,746,0.00134,0.00015860004,573,0.0013102,0.00018840004,671,0.0013082,0.00019040005,677,0.0014986,0.0006868001,2667
0.0014476,0.00016190007,754,0.0013984,0.00021109998,771,0.0014404,0.0001691,777,0.0012818,0.00032770005,365,0.0016095,0.0008698001,2667
0.0014377,0.00015810004,758,0.0013902,0.00020560005,745,0.0014316,0.00016420009,786,0.001344,0.00025180005,378,0.0015958,0.00077970023,2667
0.00143,0.00014600006,768,0.0013786,0.00019739999,778,0.0014226,0.0001534,732,0.0013324,0.00024359999,389,0.001576,0.00074040005,2667
0.0014722,0.00016239996,750,0.0014235,0.00021109998,746,0.0014645,0.00017010001,782,0.001378,0.00025659997,389,0.0016346,0.0008001999,2667
0.0014769,0.00014830008,770,0.0014297,0.00019550009,750,0.001469,0.00015620003,780,0.001382,0.00024319999,367,0.0016252,0.0007432002,2667
0.0014757,0.000104100094,748,0.0014263,0.0001535,737,0.0014682,0.000111600035,808,0.0013802,0.0001996,374,0.0015798,0.00056880014,2667
0.0014735,0.00016709999,754,0.0014254,0.00021520001,740,0.0014607,0.00017990009,785,0.0013829,0.00025769998,388,0.0016406,0.0008199001,2667
0.0014643,0.00015790004,764,0.0014587,0.00016349996,760,0.0014562,0.00016599998,769,0.001371,0.00025120005,374,0.0016222,0.00073860004,2667
0.0014643,9.2e-05,770,0.0014606,9.570003e-05,767,0.0014568,9.949994e-05,754,0.001389,0.0001673,376,0.0015563,0.00045449997,2667
0.0013266,8.740008e-05,652,0.0013242,8.98001e-05,715,0.001318,9.600003e-05,688,0.0013154,9.860005e-05,612,0.001414,0.00037180027,2667
0.0014635,7.62e-05,752,0.0014542,8.549995e-05,789,0.0014484,9.13e-05,753,0.0013823,0.00015739992,373,0.0015397,0.00041039987,2667
0.00142,5.9399987e-05,738,0.0014146,6.480003e-05,772,0.001411,6.839994e-05,781,0.0013712,0.00010820001,376,0.0014794,0.00030079996,2667
0.0014164,5.500007e-05,740,0.0014132,5.8199978e-05,790,0.0014096,6.1800005e-05,770,0.0013657,0.00010569999,367,0.0014714,0.00028070004,2667
0.0014324,6.340002e-05,757,0.0014286,6.719993e-05,751,0.0014261,6.969995e-05,780,0.0013875,0.00010830001,379,0.0014958,0.0003085999,2667
0.0014544,5.1400042e-05,737,0.00145,5.5800076e-05,774,0.0014466,5.92001e-05,784,0.0014073,9.850005e-05,372,0.0015058,0.00026490027,2667
0.0014502,5.989999e-05,757,0.0014474,6.270001e-05,768,0.0014433,6.679993e-05,771,0.0013884,0.000121699995,371,0.0015101,0.00031109992,2667
0.0014487,6.15e-05,753,0.0014444,6.579992e-05,816,0.0014417,6.849994e-05,728,0.0014015,0.00010870001,370,0.0015102,0.00030449987,2667
0.0014454,0.00015440001,736,0.0014409,0.00015889993,799,0.001438,0.00016179995,744,0.0013961,0.00020369992,388,0.0015998,0.0006787998,2667
0.0014609,0.0001521,736,0.0014515,0.00016149995,789,0.001445,0.000168,765,0.001368,0.0002449999,377,0.001613,0.0007265998,2667
0.0014632,0.00014670007,747,0.0014594,0.00015049998,756,0.0014563,0.0001536,769,0.0013888,0.00022110005,395,0.0016099,0.0006719001,2667
0.0014659,0.0001681,759,0.0014604,0.00017360004,786,0.0014578,0.00017619994,746,0.0013808,0.00025319995,376,0.001634,0.00077109993,2667
0.0014537,0.00015119999,723,0.0014501,0.00015480001,794,0.0014464,0.00015850004,785,0.001379,0.00022589997,365,0.0016049,0.0006904,2667
0.0014518,0.00015179999,751,0.0014472,0.00015640003,764,0.0014439,0.00015969994,759,0.0013779,0.00022569997,393,0.0016036,0.0006935999,2667
0.0014223,0.00015139999,758,0.0014176,0.00015610002,783,0.0014143,0.00015940005,753,0.0013478,0.00022589997,373,0.0015737,0.00069280004,2667
0.0014147,0.00014930009,774,0.0014103,0.0001537,764,0.0014068,0.00015720003,756,0.0013373,0.00022669998,373,0.001564,0.0006869001,2667
0.0014134,0.00014639995,722,0.0014093,0.00015049998,796,0.001406,0.0001538,768,0.00134,0.00021980004,381,0.0015598,0.0006705,2667
0.0014589,0.0001526,731,0.0014543,0.00015720003,764,0.0014509,0.00016060006,804,0.001382,0.0002295,368,0.0016115,0.0006999001,2667
0.0014547,0.00015390001,724,0.0014503,0.00015830004,766,0.0014475,0.00016110006,781,0.001377,0.00023160002,396,0.0016086,0.0007049001,2667
0.0014163,6.200001e-05,751,0.0014125,6.579992e-05,776,0.0014085,6.979995e-05,742,0.0013386,0.00013970002,398,0.0014783,0.0003372999,2667
0.0014403,0.00015540002,780,0.0014367,0.00015900005,765,0.0014332,0.00016250007,780,0.0013615,0.00023420004,342,0.0015957,0.0007111002,2667
0.0014112,6.939995e-05,729,0.0014073,7.3299976e-05,786,0.0014043,7.63e-05,780,0.0013341,0.00014649995,372,0.0014806,0.00036549987,2667
0.001411,0.00016609998,748,0.0014077,0.00016940001,789,0.0014041,0.00017300004,734,0.001332,0.0002451,396,0.0015771,0.00075360003,2667
0.0014137,0.00015389989,728,0.0014101,0.00015749992,779,0.0014063,0.00016129995,767,0.0013381,0.0002295,393,0.0015676,0.00070219976,2667
0.0014101,7.920002e-05,753,0.0014064,8.290005e-05,771,0.0014027,8.660008e-05,759,0.0013322,0.00015710003,384,0.0014893,0.00040580018,2667
0.0014581,0.0001532,731,0.0014545,0.00015680003,766,0.0014504,0.00016090006,786,0.0013806,0.00023070001,384,0.0016113,0.0007016001,2667
0.0014507,5.8899983e-05,762,0.001447,6.260001e-05,756,0.0014436,6.599992e-05,766,0.0013749,0.00013469998,383,0.0015096,0.0003221999,2667
0.0014563,0.000114999944,734,0.001453,0.00011829997,774,0.0014494,0.0001219,777,0.001377,0.00019429997,382,0.0015713,0.0005494999,2667
0.0014304,7.000007e-05,720,0.0014267,7.369998e-05,785,0.0014239,7.65e-05,731,0.001352,0.00014839997,431,0.0015004,0.0003686,2667
0.0014518,0.00015460001,734,0.0014472,0.00015920005,787,0.0014435,0.00016289996,747,0.0013969,0.00020949997,399,0.0016064,0.0006862,2667
0.0014529,6.470003e-05,759,0.0014481,6.950006e-05,763,0.0014447,7.289997e-05,755,0.0013988,0.00011879997,390,0.0015176,0.00032590004,2667
0.0014194,0.00014300004,773,0.0014144,0.00014800008,778,0.0014116,0.00015079998,728,0.0013724,0.00019000005,388,0.0015624,0.00063180015,2667
0.0014143,8.520007e-05,771,0.0014092,9.029999e-05,754,0.0014057,9.3800016e-05,760,0.0013357,0.00016379997,382,0.0014995,0.00043310004,2667
0.0014007,0.00014710007,749,0.0013975,0.00015029998,765,0.0013939,0.00015390001,749,0.0013871,0.00016070006,404,0.0015478,0.0006120001,2667
0.0014039,0.00014270004,736,0.0014002,0.00014640007,766,0.0013976,0.00014899997,772,0.0013916,0.00015500002,393,0.0015466,0.0005931001,2667
0.0014017,5.500007e-05,756,0.0013985,5.8199978e-05,775,0.0013944,6.230001e-05,741,0.0013886,6.810005e-05,395,0.0014567,0.00024360011,2667
0.0014671,0.00014829997,769,0.0014626,0.0001528,800,0.0013909,0.00022449996,676,0.0014536,0.00016179995,422,0.0016154,0.0006873999,2667
0.0014049,8.7099965e-05,729,0.001401,9.0999994e-05,794,0.0013963,9.5699914e-05,757,0.001391,0.000100999954,387,0.001492,0.00037479983,2667
0.0014021,0.00015129999,738,0.0013986,0.0001547999,785,0.001395,0.00015839993,749,0.0013906,0.00016279996,395,0.0015534,0.00062729977,2667
0.0014138,0.00015349989,759,0.0014093,0.00015799992,740,0.0014054,0.00016189995,751,0.0013999,0.0001674,417,0.0015673,0.00064079976,2667
0.0014082,0.00014909997,744,0.0014014,0.00015590002,776,0.0013948,0.00016249996,747,0.0013856,0.00017170003,400,0.0015573,0.0006392,2667
0.0014035,0.00014909997,739,0.0013998,0.0001528,776,0.0013969,0.0001556999,754,0.0013921,0.00016049994,398,0.0015526,0.0006180998,2667
0.0013988,0.00014459994,753,0.0013958,0.00014759996,767,0.0013921,0.00015129999,750,0.0013863,0.00015710003,397,0.0015434,0.0006005999,2667
0.0013734,0.00014600006,735,0.00137,0.00014940009,798,0.0013663,0.0001531,768,0.0013603,0.00015910005,366,0.0015194,0.0006076002,2667
0.0013757,0.00015189999,737,0.0013719,0.00015570002,788,0.0013689,0.00015870004,771,0.0013627,0.00016489998,371,0.0015276,0.00063120003,2667
0.0013761,0.00013990002,771,0.0013717,0.00014430005,760,0.0013684,0.00014760008,754,0.0013626,0.0001534,382,0.001516,0.00058520015,2667
0.0013891,0.00015069998,739,0.0013849,0.00015490002,776,0.0013825,0.00015729992,792,0.0013705,0.00016930001,360,0.0015398,0.0006321999,2667
0.0013809,0.00015879993,751,0.001376,0.00016369997,757,0.0013729,0.00016679999,764,0.0013668,0.00017289992,395,0.0015397,0.0006621998,2667
0.001399,0.00014890009,759,0.0013956,0.0001523,774,0.0013916,0.00015630003,756,0.0013802,0.0001677,378,0.0015479,0.0006252001,2667
0.001389,7.509999e-05,743,0.0013858,7.8300014e-05,760,0.0013819,8.219993e-05,773,0.001376,8.809997e-05,391,0.0014641,0.0003236999,2667
0.0013935,7.930002e-05,736,0.0013894,8.340005e-05,768,0.0013872,8.560007e-05,789,0.0013746,9.820005e-05,374,0.0014728,0.0003465002,2667
0.0015092,6.4300024e-05,865,0.0015074,6.610004e-05,845,0.0014954,7.810001e-05,467,0.0014595,0.00011399994,490,0.0015735,0.0003225,2667
0.0014771,0.00014530006,830,0.0014745,0.00014789996,843,0.0014697,0.0001527,458,0.001428,0.00019439997,536,0.0016224,0.0006403,2667
0.0013778,0.00015189999,777,0.0013707,0.00015900005,733,0.0013692,0.00016050006,770,0.0013646,0.00016509998,387,0.0015297,0.0006365001,2667
0.0013779,0.00014879997,769,0.0013711,0.00015560002,725,0.0013701,0.00015660003,791,0.0013639,0.00016279996,382,0.0015267,0.0006238,2667
0.0013877,0.00015410001,766,0.0013818,0.00015999994,754,0.0013809,0.00016089994,760,0.001369,0.00017280004,387,0.0015418,0.0006477999,2667
0.0014034,0.00014250004,769,0.0013984,0.00014749996,727,0.0013964,0.00014949997,764,0.0013906,0.00015530002,407,0.0015459,0.0005948,2667
0.0014084,0.00014419993,775,0.0014024,0.00015019998,726,0.0014005,0.0001521,781,0.0013942,0.00015839993,385,0.0015526,0.00060489983,2667
0.0014056,0.00014460005,778,0.0014004,0.0001498001,739,0.0013985,0.00015169999,761,0.0013924,0.00015780004,389,0.0015502,0.0006039002,2667
0.0014416,0.00014189992,785,0.0014367,0.00014679995,714,0.0014345,0.00014899997,773,0.0014286,0.0001548999,395,0.0015835,0.00059259974,2667
0.0014494,0.00015139999,772,0.0014428,0.00015799992,777,0.001438,0.00016279996,393,0.0014364,0.00016439997,725,0.0016008,0.00063659984,2667
0.0014476,0.00014020002,752,0.0014406,0.00014719996,731,0.001439,0.00014879997,776,0.0014327,0.00015510002,408,0.0015878,0.00059129996,2667
0.001444,0.00014609995,782,0.0014382,0.00015189999,769,0.0014358,0.00015430001,730,0.0014299,0.00016020006,386,0.0015901,0.0006125,2667
0.0014467,0.00014110003,765,0.0014417,0.00014609995,759,0.0014393,0.00014849997,758,0.001434,0.0001538,385,0.0015878,0.00058949995,2667
0.0014484,0.00015019998,758,0.0014428,0.0001557999,741,0.0014408,0.00015779992,763,0.0014347,0.00016389997,405,0.0015986,0.0006276998,2667
0.0014474,0.00014490006,790,0.0014414,0.00015089998,730,0.00144,0.0001523,754,0.0014351,0.00015720003,393,0.0015923,0.00060530007,2667
0.001445,5.660008e-05,794,0.0014387,6.290001e-05,723,0.0014379,6.370002e-05,766,0.001431,7.060007e-05,384,0.0015016,0.0002538002,2667
0.0014454,0.00014690007,780,0.0014392,0.0001531,735,0.0014377,0.00015460001,761,0.0014328,0.00015950005,391,0.0015923,0.00061410014,2667
0.001429,0.00014429993,785,0.0014225,0.00015079998,718,0.001421,0.0001523,782,0.0014147,0.00015860004,382,0.0015733,0.00060599996,2667
0.0014094,5.999999e-05,770,0.0014042,6.520003e-05,746,0.0014028,6.660004e-05,725,0.0013963,7.3099975e-05,426,0.0014694,0.00026490004,2667
0.00142,5.8799982e-05,747,0.0014152,6.360002e-05,751,0.0013543,0.00012450002,406,0.0014094,6.939995e-05,763,0.0014788,0.00031629996,2667
0.0014097,5.2799936e-05,750,0.0014073,5.5199955e-05,765,0.0014046,5.7899975e-05,753,0.0013354,0.00012709992,399,0.0014625,0.0002929998,2667
0.0014114,5.0899922e-05,738,0.001408,5.4299948e-05,774,0.0014052,5.709997e-05,778,0.0013346,0.00012769992,377,0.0014623,0.00028999976,2667
0.0014074,5.349994e-05,760,0.0014049,5.599996e-05,758,0.0014017,5.9199985e-05,764,0.0013318,0.00012909994,385,0.0014609,0.00029779982,2667
0.0014044,4.980003e-05,744,0.0014018,5.240005e-05,770,0.0013995,5.4700067e-05,762,0.0013479,0.000106299995,391,0.0014542,0.00026320014,2667
0.0014071,5.0700037e-05,742,0.001404,5.380006e-05,778,0.0014012,5.660008e-05,744,0.0013543,0.00010350009,403,0.0014578,0.00026460027,2667
0.0014084,4.5199995e-05,735,0.0014062,4.740001e-05,794,0.0014028,5.0800038e-05,755,0.0013557,9.790005e-05,383,0.0014536,0.00024130009,2667
0.0014101,4.740001e-05,742,0.0014063,5.120004e-05,770,0.0014039,5.360006e-05,767,0.0013286,0.00012890005,388,0.0014575,0.00028110016,2667
0.0014456,2.3300061e-05,718,0.0014434,2.5499961e-05,795,0.00144,2.8899987e-05,771,0.0013719,9.700004e-05,383,0.0014689,0.00017470005,2667
0.0014502,0.00013070006,751,0.0014471,0.00013380009,784,0.001445,0.0001359001,763,0.0014011,0.00017980009,369,0.0015809,0.00058020034,2667
0.0014581,0.0001383,733,0.0014495,0.00014690007,780,0.0014429,0.0001535,769,0.0013664,0.00023,385,0.0015964,0.0006687001,2667
0.0014577,0.000104999985,731,0.0014548,0.00010790001,767,0.001451,0.000111700036,798,0.0013819,0.00018079998,371,0.0015627,0.0005054,2667
0.0014764,0.0001201001,716,0.0014717,0.00012480002,770,0.0014688,0.00012770004,800,0.0014012,0.00019530009,381,0.0015965,0.00056790025,2667
0.0015014,7.64e-05,750,0.001497,8.080003e-05,777,0.0014937,8.410006e-05,776,0.0014208,0.00015700003,364,0.0015778,0.00039830012,2667
0.0015036,0.00012659992,770,0.0014995,0.00013069995,762,0.001497,0.00013319997,764,0.0014188,0.00021139998,371,0.0016302,0.0006018998,2667
0.001499,0.0001225,751,0.0014946,0.00012690003,793,0.0014913,0.00013020006,746,0.0014072,0.0002143,377,0.0016215,0.0005939001,2667
0.0015005,0.00012119999,759,0.0014958,0.00012590003,753,0.0014924,0.00012930005,763,0.0014176,0.00020410004,392,0.0016217,0.0005805001,2667
0.0015102,7.66e-05,742,0.0015058,8.099992e-05,788,0.0015025,8.429994e-05,775,0.0014327,0.00015410001,362,0.0015868,0.00039599987,2667
0.001504,0.0001222,744,0.0015009,0.00012530002,788,0.0014969,0.00012930005,771,0.001426,0.00020020001,364,0.0016262,0.0005770001,2667
0.0013804,0.00014139991,745,0.0013763,0.00014549994,637,0.0013738,0.00014799996,696,0.0012985,0.00022329995,589,0.0015218,0.0006581998,2667
0.0014959,0.00014740007,742,0.0014919,0.0001514001,789,0.0014877,0.00015560002,760,0.0014421,0.00020120002,376,0.0016433,0.0006556002,2667
0.0014691,0.00014999998,738,0.0014644,0.00015470001,784,0.0014611,0.00015800004,745,0.001449,0.00017010001,400,0.0016191,0.00063280005,2667
