work_0,idle0,heavy_0,work_1,idle1,heavy_1,work_2,idle2,heavy_2,work_3,idle3,heavy_3,chunktime, total_idle, total_heavy
0.0031404,4.4099987e-05,2667,0.0003641,0.0028203998,0,0.0006467,0.0025378,0,0.0006447,0.0025398,0,0.0031845,0.007942099,2667
0.0051244,0.000113400165,2667,0.0006481,0.0045897,0,0.0006093,0.0046285,0,0.0003812,0.0048566,0,0.0052378,0.0141882,2667
0.0031284,0.0001238999,2667,0.0004591,0.0027931998,0,0.0006065,0.0026458,0,0.0005706,0.0026817,0,0.0032523,0.0082446,2667
0.0031207,0.00012380001,2667,0.0004339,0.0028106,0,0.0005467,0.0026977998,0,0.0003783,0.0028662,0,0.0032445,0.0084983995,2667
0.0031182,8.0399914e-05,2667,0.0003999,0.0027987,0,0.0005403,0.0026582999,0,0.0003939,0.0028046998,0,0.0031986,0.0083421,2667
0.0035443,8.779997e-05,2667,0.0005218,0.0031103,0,0.0006364,0.0029957,0,0.0003897,0.0032424,0,0.0036321,0.009436199,2667
0.0031376,9.850017e-05,2667,0.0003744,0.0028617,0,0.0005618,0.0026743,0,0.0006346,0.0026015001,0,0.0032361,0.008236,2667
0.0032826,3.7999824e-05,2667,0.0003652,0.0029554,0,0.0003888,0.0029318,0,0.0005368,0.0027838,0,0.0033206,0.008709,2667
0.0031228,5.510007e-05,2667,0.0003643,0.0028136,0,0.0003897,0.0027882,0,0.000512,0.0026659002,0,0.0031779,0.0083228,2667
0.003126,5.2999938e-05,2667,0.0004262,0.0027528,0,0.0005659,0.0026131,0,0.0006512,0.0025278,0,0.003179,0.0079467,2667
0.003117,1.6900012e-05,2667,0.0004032,0.0027307,0,0.0005494,0.0025845,0,0.0006275,0.0025064,0,0.0031339,0.007838501,2667
0.0031463,2.089981e-05,2667,0.0005459,0.0026212998,0,0.0004011,0.0027661,0,0.0005987,0.0025685,0,0.0031672,0.007976799,2667
0.0031749,6.4099906e-05,2667,0.0003901,0.0028489,0,0.0004791,0.0027599,0,0.0005176,0.0027214,0,0.003239,0.0083943,2667
0.0031358,8.880021e-05,2667,0.0003599,0.0028647,0,0.0005468,0.0026778001,0,0.0005939,0.0026307001,0,0.0032246,0.008262001,2667
0.0031256,5.4100063e-05,2667,0.0003738,0.0028059,0,0.0005713,0.0026084,0,0.0006112,0.0025685001,0,0.0031797,0.0080369,2667
0.0031372,5.4800184e-05,2667,0.0003808,0.0028112,0,0.0005932,0.0025988002,0,0.0006165,0.0025755002,0,0.003192,0.008040301,2667
0.0032399,1.999992e-05,2667,0.0003775,0.0028824,0,0.0005746,0.0026853,0,0.0005991,0.0026608,0,0.0032599,0.0082485,2667
0.0031183,5.4999953e-05,2667,0.0003909,0.0027824,0,0.0006217,0.0025516,0,0.0006221,0.0025512,0,0.0031733,0.0079402,2667
0.0031181,4.9799914e-05,2667,0.0004071,0.0027608,0,0.0005216,0.0026463,0,0.0006482,0.0025197,0,0.0031679,0.0079766,2667
0.0031206,1.7100014e-05,2667,0.0003746,0.0027631,0,0.0004951,0.0026426,0,0.0006336,0.0025041,0,0.0031377,0.0079269,2667
0.0031301,5.090004e-05,2667,0.0003797,0.0028013,0,0.0004914,0.0026896,0,0.0008854,0.0022956,0,0.003181,0.0078374,2667
0.003123,6.189989e-05,2667,0.0003735,0.0028114,0,0.0004965,0.0026884,0,0.0006486,0.0025362999,0,0.0031849,0.008098,2667
0.0034232,5.8300095e-05,2667,0.0004491,0.0030324,0,0.0005626,0.0029189,0,0.0006043,0.0028772,0,0.0034815,0.0088868,2667
0.0031146,0.000109100016,2667,0.0003842,0.0028395,0,0.0006034,0.0026203,0,0.000542,0.0026817,0,0.0032237,0.0082506,2667
0.0031365,5.3100055e-05,2667,0.0004019,0.0027877002,0,0.0005179,0.0026717,0,0.0004916,0.002698,0,0.0031896,0.008210501,2667
0.0031144,4.9100025e-05,2667,0.0004162,0.0027473,0,0.0006114,0.0025521,0,0.0005783,0.0025852001,0,0.0031635,0.0079337,2667
0.0031438,5.490007e-05,2667,0.000407,0.0027917,0,0.0006101,0.0025886,0,0.0006648,0.0025339,0,0.0031987,0.0079691,2667
0.0033434,4.970003e-05,2667,0.0004936,0.0028995,0,0.0007402,0.0026529,0,0.0006279,0.0027652,0,0.0033931,0.0083673,2667
0.0031272,6.480003e-05,2667,0.0004671,0.0027249001,0,0.0005765,0.0026155,0,0.0003959,0.0027961,0,0.003192,0.0082013,2667
0.0031393,8.219993e-05,2667,0.0003626,0.0028589,0,0.0005415,0.00268,0,0.0006243,0.0025972,0,0.0032215,0.0082183,2667
0.0031216,8.279993e-05,2667,0.0003789,0.0028255,0,0.0005641,0.0026403,0,0.0006341,0.0025703,0,0.0032044,0.0081189,2667
0.003163,5.689985e-05,2667,0.0006061,0.0026137999,0,0.0004037,0.0028162,0,0.0004434,0.0027764998,0,0.0032199,0.0082634,2667
0.0034781,9.869994e-05,2667,0.0003666,0.0032102,0,0.0006051,0.0029717,0,0.0006487,0.0029281,0,0.0035768,0.0092087,2667
0.0031306,5.2999938e-05,2667,0.000386,0.0027976,0,0.0006242,0.0025594002,0,0.0005507,0.0026329001,0,0.0031836,0.0080429,2667
0.0031923,8.079992e-05,2667,0.0003635,0.0029095998,0,0.0006383,0.0026347998,0,0.000489,0.0027841,0,0.0032731,0.008409299,2667
0.0031294,4.9799914e-05,2667,0.000403,0.0027762,0,0.0005088,0.0026704,0,0.0005085,0.0026707,0,0.0031792,0.0081671,2667
0.0031109,1.619989e-05,2667,0.000368,0.0027591,0,0.0006193,0.0025078,0,0.0005439,0.0025831999,0,0.0031271,0.0078663,2667
0.0041781,2.930034e-05,2667,0.0004214,0.0037860002,0,0.0005825,0.0036249002,0,0.0007257,0.0034817,0,0.0042074,0.010921901,2667
0.0038669,3.549992e-05,2667,0.0005802,0.0033222,0,0.0006015,0.0033008999,0,0.0008122,0.0030902,0,0.0039024,0.0097488,2667
0.0034023,2.7500093e-05,2667,0.0004698,0.00296,0,0.0005993,0.0028305,0,0.0006524,0.0027774,0,0.0034298,0.0085954,2667
0.0031239,2.5300076e-05,2667,0.000374,0.0027752,0,0.0005372,0.0026119999,0,0.0006135,0.0025356999,0,0.0031492,0.007948199,2667
0.0031774,2.1799933e-05,2667,0.0003713,0.0028279,0,0.0006301,0.0025691,0,0.0005995,0.0025997,0,0.0031992,0.008018499,2667
0.0032497,4.500011e-05,2667,0.000428,0.0028667,0,0.000554,0.0027407,0,0.0005281,0.0027666,0,0.0032947,0.008419001,2667
0.0031111,4.279986e-05,2667,0.0003718,0.0027820999,0,0.0005156,0.0026383,0,0.0006432,0.0025107,0,0.0031539,0.0079739,2667
0.0031034,1.6299775e-05,2667,0.0003728,0.0027468998,0,0.0005052,0.0026145,0,0.0003764,0.0027432998,0,0.0031197,0.008121,2667
0.0030988,0.00011279993,2667,0.0006699,0.0025417,0,0.0005737,0.0026379,0,0.0004104,0.0028012,0,0.0032116,0.008093599,2667
0.0031037,8.799997e-05,2667,0.0004092,0.0027824999,0,0.0005127,0.002679,0,0.0006268,0.0025649,0,0.0031917,0.008114399,2667
0.0034405,5.579996e-05,2667,0.0006271,0.0028692,0,0.0003626,0.0031337,0,0.0006155,0.0028808,0,0.0034963,0.0089395,2667
0.0032255,0.00012960006,2667,0.0003829,0.0029722,0,0.0004988,0.0028563,0,0.0003808,0.0029743002,0,0.0033551,0.0089324005,2667
0.0031506,0.00014759996,2667,0.0003656,0.0029326,0,0.0004739,0.0028243,0,0.0003647,0.0029334999,0,0.0032982,0.008838,2667
0.0031207,0.00012770016,2667,0.0003713,0.0028771001,0,0.0005238,0.0027246,0,0.0003784,0.00287,0,0.0032484,0.0085994005,2667
0.003121,2.6999973e-05,2667,0.0004302,0.0027178,0,0.0005579,0.0025901,0,0.0007562,0.0023918,0,0.003148,0.0077267,2667
0.003321,5.790009e-05,2667,0.0006391,0.0027398001,0,0.000368,0.0030109,0,0.0005689,0.00281,0,0.0033789,0.008618601,2667
0.0031523,9.650015e-05,2667,0.0003647,0.0028841,0,0.0005242,0.0027246,0,0.0004033,0.0028455001,0,0.0032488,0.0085507,2667
0.0033437,5.479995e-05,2667,0.0004188,0.0029797,0,0.0006378,0.0027607,0,0.0006418,0.0027567,0,0.0033985,0.008551899,2667
0.0031128,4.309998e-05,2667,0.0003779,0.002778,0,0.0006074,0.0025485,0,0.000551,0.0026049,0,0.0031559,0.0079745,2667
0.0031145,0.00012609991,2667,0.0004055,0.0028351,0,0.0005426,0.002698,0,0.0004474,0.0027932,0,0.0032406,0.008452401,2667
0.0033478,0.00023259991,2667,0.0004533,0.0031271,0,0.0003603,0.0032201,0,0.0003732,0.0032072,0,0.0035804,0.009787,2667
0.0031462,8.659996e-05,2667,0.0003785,0.0028543,0,0.0006072,0.0026256,0,0.0005547,0.0026781,0,0.0032328,0.0082446,2667
0.0031016,5.479995e-05,2667,0.0003756,0.0027808,0,0.0005155,0.0026409,0,0.0004052,0.0027512,0,0.0031564,0.0082277,2667
0.0031173,4.1099964e-05,2667,0.0003996,0.0027588,0,0.0006546,0.0025038002,0,0.0005352,0.0026232,0,0.0031584,0.0079269,2667
0.0031093,3.8699945e-05,2667,0.0004001,0.0027479,0,0.0006425,0.0025054999,0,0.0005239,0.0026241,0,0.003148,0.0079162,2667
0.0032165,5.140016e-05,2667,0.000491,0.0027769,0,0.0006155,0.0026524002,0,0.0005915,0.0026764001,0,0.0032679,0.0081571005,2667
0.0031248,7.4499985e-05,2667,0.0003634,0.0028359,0,0.0006101,0.0025892002,0,0.0005498,0.0026495,0,0.0031993,0.0081491005,2667
0.0031091,1.4999881e-05,2667,0.0003617,0.0027623998,0,0.000622,0.0025020998,0,0.0005701,0.002554,0,0.0031241,0.007833499,2667
0.0031049,4.9100025e-05,2667,0.0003618,0.0027922,0,0.0006249,0.0025291,0,0.0004983,0.0026557,0,0.003154,0.0080261,2667
0.0031043,4.3699984e-05,2667,0.0003911,0.0027569,0,0.0006144,0.0025336,0,0.0005592,0.0025888,0,0.003148,0.007923,2667
0.0031133,5.0100032e-05,2667,0.0004084,0.002755,0,0.000619,0.0025444,0,0.0005643,0.0025991001,0,0.0031634,0.0079486,2667
0.0031201,2.1800166e-05,2667,0.0003846,0.0027573002,0,0.0004921,0.0026498,0,0.0006392,0.0025027,0,0.0031419,0.0079316,2667
0.003274,5.439995e-05,2667,0.0003621,0.0029663,0,0.0005077,0.0028207,0,0.0005237,0.0028047,0,0.0033284,0.0086461,2667
0.0031824,5.2599935e-05,2667,0.0005486,0.0026864,0,0.0005393,0.0026957,0,0.0003749,0.0028601,0,0.003235,0.0082948,2667
0.0031282,5.1199924e-05,2667,0.0005724,0.002607,0,6e-04,0.0025793999,0,0.0003836,0.0027958,0,0.0031794,0.0080334,2667
0.0032284,5.5700075e-05,2667,0.000559,0.0027251,0,0.0005381,0.002746,0,0.0003595,0.0029246,0,0.0032841,0.008451399,2667
0.0034031,2.399995e-05,2667,0.0005513,0.0028757998,0,0.0005375,0.0028896,0,0.0003706,0.0030564999,0,0.0034271,0.008845899,2667
0.003348,0.0006997001,2667,0.0005318,0.0035159,0,0.0003608,0.0036869003,0,0.0005917,0.0034560002,0,0.0040477,0.0113585,2667
0.0034898,2.310006e-05,2667,0.000774,0.0027389,0,0.0007405,0.0027724002,0,0.0003763,0.0031366001,0,0.0035129,0.008671001,2667
0.0068779,2.8499868e-05,2667,0.000377,0.0065294,0,0.0006156,0.0062908,0,0.0003633,0.0065431,0,0.0069064,0.0193918,2667
0.0038594,0.000117999734,2667,0.0006139,0.0033634999,0,0.0006164,0.0033609997,0,0.0006099,0.0033675,0,0.0039774,0.01021,2667
0.0036593,0.00012069987,2667,0.0006021,0.0031778999,0,0.0006049,0.0031750998,0,0.0006035,0.0031764999,0,0.00378,0.0096502,2667
0.0034947,9.510014e-05,2667,0.0004332,0.0031566,0,0.000609,0.0029808,0,0.0003684,0.0032214,0,0.0035898,0.0094539,2667
0.003499,2.9799994e-05,2667,0.0006053,0.0029235,0,0.0006193,0.0029095002,0,0.0006017,0.0029271,0,0.0035288,0.008789901,2667
0.0037003,2.8900104e-05,2667,0.0003638,0.0033654,0,0.0003746,0.0033546,0,0.0007062,0.003023,0,0.0037292,0.0097719,2667
0.0034946,2.7199974e-05,2667,0.000624,0.0028978,0,0.0006148,0.002907,0,0.0003884,0.0031334,0,0.0035218,0.0089654,2667
0.0033252,2.4100067e-05,2667,0.0006031,0.0027462,0,0.0004481,0.0029012,0,0.0004818,0.0028675,0,0.0033493,0.0085390005,2667
0.0031332,2.1099811e-05,2667,0.0005637,0.0025906,0,0.0004856,0.0026687,0,0.0004593,0.0026949998,0,0.0031543,0.0079753995,2667
0.0034014,2.7299859e-05,2667,0.0005235,0.0029051998,0,0.0006129,0.0028157998,0,0.0003746,0.0030540999,0,0.0034287,0.008802399,2667
0.003236,2.3599947e-05,2667,0.0004399,0.0028197,0,0.0004156,0.002844,0,0.0005884,0.0026711999,0,0.0032596,0.0083585,2667
0.0032533,7.42001e-05,2667,0.0003879,0.0029396,0,0.0005505,0.002777,0,0.0003801,0.0029474,0,0.0033275,0.0087382,2667
0.0031098,6.210012e-05,2667,0.0005276,0.0026443,0,0.0004781,0.0026938,0,0.0006065,0.0025654,0,0.0031719,0.0079656,2667
0.0032406,9.16e-05,2667,0.0003623,0.0029699,0,0.0004564,0.0028758,0,0.0005097,0.0028225,0,0.0033322,0.008759799,2667
0.0034667,6.340002e-05,2667,0.0004574,0.0030727,0,0.000588,0.0029421,0,0.0004953,0.0030348,0,0.0035301,0.009113,2667
0.0031066,5.2200165e-05,2667,0.0005293,0.0026295,0,0.0005577,0.0026011001,0,0.0003706,0.0027882,0,0.0031588,0.008071001,2667
0.0032823,0.00017650006,2667,0.0004632,0.0029956,0,0.0005201,0.0029387,0,0.0003699,0.0030889001,0,0.0034588,0.0091997,2667
0.0031137,2.1099811e-05,2667,0.0006074,0.0025274,0,0.000625,0.0025097998,0,0.0003658,0.002769,0,0.0031348,0.0078273,2667
0.0032976,0.00011050003,2667,0.0005263,0.0028818,0,0.0005822,0.0028259,0,0.0003697,0.0030384,0,0.0034081,0.0088566,2667
0.003263,2.799998e-05,2667,0.000605,0.002686,0,0.0005788,0.0027122,0,0.000607,0.002684,0,0.003291,0.0081102,2667
0.003215,7.3999865e-05,2667,0.0005953,0.0026937,0,0.0006317,0.0026572999,0,0.0006075,0.0026814998,0,0.003289,0.0081065,2667
0.0031022,4.659989e-05,2667,0.0005763,0.0025725,0,0.0006086,0.0025402,0,0.0006124,0.0025364,0,0.0031488,0.0076957,2667
0.0030976,4.2199856e-05,2667,0.0006068,0.002533,0,0.0006102,0.0025296,0,0.0006032,0.0025366,0,0.0031398,0.0076413997,2667
0.0033632,5.6199962e-05,2667,0.0006073,0.0028120999,0,0.000615,0.0028044,0,0.0006055,0.0028139,0,0.0034194,0.0084866,2667
0.0031114,2.6399968e-05,2667,0.0006037,0.0025340999,0,0.0006039,0.0025338999,0,0.0006137,0.0025240998,0,0.0031378,0.0076184995,2667
0.0031069,1.8100021e-05,2667,0.0006025,0.0025225,0,0.0006104,0.0025146,0,0.0006031,0.0025219,0,0.003125,0.0075771003,2667
0.003107,0.00013920013,2667,0.0006049,0.0026413,0,0.0006056,0.0026406,0,0.0006038,0.0026424,0,0.0032462,0.008063501,2667
0.0031208,2.0999927e-05,2667,0.0004853,0.0026564999,0,0.0005844,0.0025574,0,0.0005212,0.0026206,0,0.0031418,0.0078555,2667
0.0031112,5.3599942e-05,2667,0.0006066,0.0025582,0,0.0006203,0.0025445,0,0.000604,0.0025608,0,0.0031648,0.0077171,2667
0.0031102,2.6700087e-05,2667,0.000602,0.0025349,0,0.0006069,0.00253,0,0.0006061,0.0025308,0,0.0031369,0.0076224003,2667
0.0032863,0.00011179992,2667,0.0004405,0.0029576,0,0.0005439,0.0028541998,0,0.0004052,0.0029928999,0,0.0033981,0.0089165,2667
0.0031096,4.1099964e-05,2667,0.000606,0.0025447,0,0.0006228,0.0025278998,0,0.000606,0.0025447,0,0.0031507,0.0076583996,2667
0.0031086,1.6100006e-05,2667,0.0006053,0.0025193999,0,0.0006202,0.0025044999,0,0.0006073,0.0025173998,0,0.0031247,0.0075573996,2667
0.0031113,5.7299854e-05,2667,0.0006055,0.0025630998,0,0.0004821,0.0026864999,0,0.0006046,0.002564,0,0.0031686,0.0078708995,2667
0.0031152,3.2900134e-05,2667,0.0006047,0.0025434,0,0.0006202,0.0025279,0,0.0006007,0.0025474,0,0.0031481,0.0076516,2667
0.0031089,2.0999927e-05,2667,0.0006198,0.0025101,0,0.0006143,0.0025156,0,0.0005898,0.0025401,0,0.0031299,0.0075868,2667
0.0031078,4.520011e-05,2667,0.0004059,0.0027471,0,0.0006071,0.0025459,0,0.0006346,0.0025184,0,0.003153,0.0078566,2667
0.0031169,4.0399842e-05,2667,0.0006047,0.0025525999,0,0.0004921,0.0026651998,0,0.0006274,0.0025299,0,0.0031573,0.0077881,2667
0.0031053,2.450007e-05,2667,0.0006022,0.0025276002,0,0.0006085,0.0025213002,0,0.0006034,0.0025264001,0,0.0031298,0.0075998004,2667
0.0033905,7.529999e-05,2667,0.000585,0.0028808,0,0.000549,0.0029168,0,0.0004038,0.003062,0,0.0034658,0.0089349,2667
0.003414,6.030011e-05,2667,0.0003798,0.0030945,0,0.0008155,0.0026588,0,0.0006742,0.0028001,0,0.0034743,0.0086137,2667
0.0031004,2.0999927e-05,2667,0.0006054,0.002516,0,0.0006083,0.0025131,0,0.000634,0.0024874,0,0.0031214,0.0075375,2667
0.0033369,4.920014e-05,2667,0.0006074,0.0027787,0,0.0006052,0.0027809,0,0.0006368,0.0027493,0,0.0033861,0.0083581,2667
0.0034748,5.650008e-05,2667,0.000616,0.0029153,0,0.0006037,0.0029276,0,0.0006339,0.0028974,0,0.0035313,0.0087968,2667
0.0034452,2.450007e-05,2667,0.0006037,0.002866,0,0.0006047,0.002865,0,0.0006062,0.0028635,0,0.0034697,0.008619,2667
0.0035205,4.780013e-05,2667,0.0005847,0.0029836,0,0.0006658,0.0029025,0,0.0003899,0.0031784,0,0.0035683,0.0091123,2667
0.0031492,4.4299988e-05,2667,0.0006146,0.0025789,0,0.0006162,0.0025773,0,0.0006369,0.0025566,0,0.0031935,0.0077570993,2667
0.0031064,4.220009e-05,2667,0.0006092,0.0025394,0,0.0006038,0.0025448,0,0.0006066,0.002542,0,0.0031486,0.0076684,2667
0.0032481,5.3800177e-05,2667,0.0006218,0.0026801,0,0.0006184,0.0026835,0,0.0006099,0.002692,0,0.0033019,0.0081094,2667
0.0031936,2.3199944e-05,2667,0.0006078,0.002609,0,0.000605,0.0026118,0,0.0006298,0.002587,0,0.0032168,0.007831,2667
0.0032151,6.780005e-05,2667,0.0006053,0.0026776,0,0.0006268,0.0026560999,0,0.000615,0.0026679,0,0.0032829,0.0080694,2667
0.0033335,6.12e-05,2667,0.000607,0.0027877,0,0.0006178,0.0027768998,0,0.0006057,0.0027889998,0,0.0033947,0.008414799,2667
0.0031223,5.3800177e-05,2667,0.0003622,0.0028139001,0,0.0006244,0.0025517,0,0.0004791,0.002697,0,0.0031761,0.008116401,2667
0.0031016,4.1499967e-05,2667,0.0004035,0.0027396001,0,0.0006162,0.0025269,0,0.000489,0.0026541,0,0.0031431,0.0079621,2667
0.0030998,1.4499994e-05,2667,0.0003597,0.0027546,0,0.0006034,0.0025109001,0,0.000468,0.0026463,0,0.0031143,0.0079263,2667
0.0033647,7.1500195e-05,2667,0.0003594,0.0030768001,0,0.0005868,0.0028494,0,0.0003731,0.0030631002,0,0.0034362,0.009060801,2667
0.0031164,7.229997e-05,2667,0.0003595,0.0028292,0,0.0004805,0.0027082,0,0.0006271,0.0025616,0,0.0031887,0.0081712995,2667
0.0031029,1.6799895e-05,2667,0.0003737,0.002746,0,0.000559,0.0025606998,0,0.0006061,0.0025135998,0,0.0031197,0.007837099,2667
0.0031053,4.049996e-05,2667,0.0003893,0.0027565,0,0.0006291,0.0025167,0,0.0005391,0.0026067,0,0.0031458,0.0079204,2667
0.0031067,3.9899955e-05,2667,0.0003813,0.0027653,0,0.0005503,0.0025963,0,0.0006237,0.0025229,0,0.0031466,0.0079244,2667
0.0031807,4.4200104e-05,2667,0.0005039,0.002721,0,0.0006585,0.0025664,0,0.0005835,0.0026413999,0,0.0032249,0.007973,2667
0.003103,4.0299958e-05,2667,0.0003787,0.0027646,0,0.0005412,0.0026021001,0,0.000612,0.0025313,0,0.0031433,0.0079383,2667
0.0031158,4.169997e-05,2667,0.0003853,0.0027722,0,0.0005539,0.0026035998,0,0.0006157,0.0025418,0,0.0031575,0.0079593,2667
0.0031008,1.5599886e-05,2667,0.0003609,0.0027555,0,0.0005294,0.002587,0,0.0006421,0.0024743,0,0.0031164,0.0078324005,2667
0.0031143,4.309998e-05,2667,0.0003771,0.0027803,0,0.0004779,0.0026795,0,0.0005053,0.0026521,0,0.0031574,0.008155,2667
0.0031855,6.220001e-05,2667,0.0003851,0.0028626,0,0.0004996,0.0027480999,0,0.0003826,0.0028650998,0,0.0032477,0.008538,2667
0.0031091,9.949994e-05,2667,0.0003647,0.0028439,0,0.0004951,0.0027135,0,0.0003693,0.0028393,0,0.0032086,0.0084962,2667
0.003108,4.9100025e-05,2667,0.0003894,0.0027677,0,0.0004931,0.002664,0,0.0003727,0.0027844,0,0.0031571,0.0082652,2667
0.0031026,4.0799845e-05,2667,0.000377,0.0027663999,0,0.0005701,0.0025733,0,0.0003712,0.0027722,0,0.0031434,0.008152699,2667
0.0031078,6.0700113e-05,2667,0.0003791,0.0027894,0,0.0004948,0.0026737,0,0.0003773,0.0027912,0,0.0031685,0.008315,2667
0.0032974,0.00012880005,2667,0.0003623,0.0030639,0,0.00062,0.0028062,0,0.0003636,0.0030626,0,0.0034262,0.0090615,2667
0.0030997,0.000115500065,2667,0.0003641,0.0028511,0,0.0004732,0.002742,0,0.0003737,0.0028415,0,0.0032152,0.0085501,2667
0.0031039,6.1800005e-05,2667,0.0003814,0.0027843001,0,0.0005015,0.0026642,0,0.0003637,0.002802,0,0.0031657,0.0083123,2667
0.0031148,0.00012170011,2667,0.0004824,0.0027541001,0,0.0006081,0.0026284,0,0.0003942,0.0028423,0,0.0032365,0.0083465,2667
0.0031068,0.00011450006,2667,0.0004072,0.0028141,0,0.0004906,0.0027307,0,0.0003745,0.0028468,0,0.0032213,0.0085061,2667
0.0034646,7.0199836e-05,2667,0.0003749,0.0031599,0,0.0004849,0.0030498998,0,0.0003754,0.0031593998,0,0.0035348,0.0094393995,2667
0.0031174,0.00012800004,2667,0.0003877,0.0028577,0,0.0005367,0.0027087,0,0.0003855,0.0028599,0,0.0032454,0.0085543,2667
0.003106,5.790009e-05,2667,0.000384,0.0027799,0,0.0004908,0.0026731,0,0.0003742,0.0027897,0,0.0031639,0.008300601,2667
0.0031061,0.00014399993,2667,0.0003891,0.002861,0,0.0005082,0.0027418998,0,0.0003867,0.0028634,0,0.0032501,0.0086103,2667
0.0031063,0.00011619995,2667,0.0003586,0.0028639,0,0.0005937,0.0026288,0,0.0005565,0.002666,0,0.0032225,0.0082749,2667
0.0032558,5.689985e-05,2667,0.0003993,0.0029134,0,0.0005036,0.0028090999,0,0.0003823,0.0029304,0,0.0033127,0.0087097995,2667
0.0031131,0.00010799989,2667,0.0003779,0.0028432,0,0.0004851,0.0027359999,0,0.0004121,0.002809,0,0.0032211,0.0084962,2667
0.0032021,4.79999e-05,2667,0.0005381,0.002712,0,0.0008588,0.0023913,0,0.0003849,0.0028652,0,0.0032501,0.0080165,2667
0.0031381,7.489999e-05,2667,0.0004048,0.0028082,0,0.000505,0.0027080001,0,0.0003748,0.0028382,0,0.003213,0.0084293,2667
0.0031098,3.860006e-05,2667,0.0003732,0.0027752,0,0.0004843,0.0026641,0,0.00037,0.0027784,0,0.0031484,0.008256299,2667
0.0031386,5.9199985e-05,2667,0.0003887,0.0028090999,0,0.0005405,0.0026572999,0,0.0004952,0.0027025999,0,0.0031978,0.0082282,2667
0.0033438,2.4699839e-05,2667,0.0004192,0.0029493,0,0.0003652,0.0030033,0,0.0005154,0.0028531,0,0.0033685,0.0088304,2667
0.0031077,0.0001556999,2667,0.000415,0.0028484,0,0.000547,0.0027164,0,0.0003679,0.0028955,0,0.0032634,0.008616,2667
0.0032371,0.0001705999,2667,0.0005179,0.0028898,0,0.0006753,0.0027323999,0,0.0003873,0.0030204,0,0.0034077,0.0088132,2667
0.0031261,0.00014859997,2667,0.0003707,0.002904,0,0.0005304,0.0027442998,0,0.0003662,0.0029085,0,0.0032747,0.0087054,2667
0.0033004,0.00011510006,2667,0.0004215,0.002994,0,0.0004921,0.0029234001,0,0.0003638,0.0030517,0,0.0034155,0.0090842005,2667
0.0031539,5.89001e-05,2667,0.0004003,0.0028125,0,0.0005068,0.002706,0,0.0003789,0.0028339,0,0.0032128,0.0084113,2667
0.0031156,4.3499982e-05,2667,0.0004266,0.0027325,0,0.0004992,0.0026598999,0,0.000383,0.0027760998,0,0.0031591,0.008212,2667
0.0031086,1.3400102e-05,2667,0.0003746,0.0027474,0,0.0004842,0.0026378,0,0.0003843,0.0027377,0,0.003122,0.0081363,2667
0.0031025,1.440011e-05,2667,0.0003718,0.0027451,0,0.000485,0.0026319001,0,0.0003707,0.0027462002,0,0.0031169,0.0081376005,2667
0.0031601,1.6400125e-05,2667,0.0003854,0.0027911002,0,0.0004926,0.0026839,0,0.0003725,0.0028040002,0,0.0031765,0.0082954,2667
0.0031248,5.199993e-05,2667,0.0003727,0.0028041,0,0.0008967,0.0022801,0,0.000476,0.0027008,0,0.0031768,0.007837,2667
0.0031177,0.00012889993,2667,0.0005471,0.0026995,0,0.0003781,0.0028685,0,0.0003659,0.0028807,0,0.0032466,0.0085776,2667
0.003115,0.00015960005,2667,0.0003664,0.0029082,0,0.0005043,0.0027703,0,0.0003719,0.0029027,0,0.0032746,0.0087407995,2667
0.0031026,0.000113599934,2667,0.0003794,0.0028368,0,0.0004864,0.0027298,0,0.0003752,0.002841,0,0.0032162,0.008521199,2667
0.0031144,5.7100086e-05,2667,0.0003827,0.0027888,0,0.000499,0.0026725,0,0.0003613,0.0028102,0,0.0031715,0.0083286,2667
0.00364,6.340002e-05,2667,0.0005603,0.0031431,0,0.0007361,0.0029673,0,0.0004055,0.0032979,0,0.0037034,0.0094717,2667
0.0031445,8.169981e-05,2667,0.0003628,0.0028634,0,0.0004822,0.002744,0,0.0003797,0.0028465,0,0.0032262,0.008535599,2667
0.0031034,5.3699827e-05,2667,0.0003918,0.0027653,0,0.0005713,0.0025858,0,0.0003588,0.0027983,0,0.0031571,0.0082030995,2667
0.0031052,4.3500215e-05,2667,0.0003655,0.0027832002,0,0.0005314,0.0026173,0,0.000369,0.0027797,0,0.0031487,0.0082237,2667
0.0031087,3.909995e-05,2667,0.0003813,0.0027665,0,0.0005219,0.0026258999,0,0.0003703,0.0027775,0,0.0031478,0.008208999,2667
0.0032387,5.7999976e-05,2667,0.0012917,0.0020050001,0,0.0011565,0.0021402002,0,0.0004941,0.0028026002,0,0.0032967,0.0070058005,2667
0.003115,0.00015869993,2667,0.0003636,0.0029101,0,0.0005132,0.0027605,0,0.0003806,0.0028931,0,0.0032737,0.0087224,2667
0.003108,0.0001069,2667,0.0003636,0.0028513,0,0.0005093,0.0027055999,0,0.0003754,0.0028394999,0,0.0032149,0.0085033,2667
0.0031078,0.000119500095,2667,0.0003836,0.0028437,0,0.0005253,0.002702,0,0.0004006,0.0028267,0,0.0032273,0.0084919,2667
0.0032961,2.489984e-05,2667,0.0003573,0.0029636999,0,0.0005051,0.0028159,0,0.0003796,0.0029413998,0,0.003321,0.008745899,2667
